IrrigationID,CropID,IrrigationDate,Method,WaterLitres
5487,1829,2023/11/02 00:00:00,Sprinkler,172;65
5488,1830,2023/11/14 00:00:00,Drip,168;52
5489,1830,2023/11/28 00:00:00,Sprinkler,254;64
5490,1830,2023/12/12 00:00:00,Drip,187;04
5491,1831,2023/08/12 00:00:00,Sprinkler,223;23
5492,1831,2023/08/26 00:00:00,Drip,284;29
5493,1831,2023/09/09 00:00:00,Sprinkler,197;99
5494,1832,2023/04/10 00:00:00,Center Pivot,104;11
5495,1832,2023/04/24 00:00:00,Drip,166;83
5496,1832,2023/05/08 00:00:00,Center Pivot,297;87
5497,1833,2023/11/15 00:00:00,Center Pivot,249;25
5498,1833,2023/11/29 00:00:00,Center Pivot,194;66
5499,1833,2023/12/13 00:00:00,Drip,293;17
5500,1834,2023/07/26 00:00:00,Center Pivot,222;39
5501,1834,2023/08/09 00:00:00,Center Pivot,290;88
5502,1834,2023/08/23 00:00:00,Sprinkler,281;09
5503,1835,2023/05/08 00:00:00,Drip,145;37
5504,1835,2023/05/22 00:00:00,Sprinkler,278;17
5505,1835,2023/06/05 00:00:00,Sprinkler,199;95
5506,1836,2023/03/23 00:00:00,Sprinkler,246;34
5507,1836,2023/04/06 00:00:00,Drip,108;07
5508,1836,2023/04/20 00:00:00,Sprinkler,208;24
5509,1837,2023/10/10 00:00:00,Center Pivot,180;12
5510,1837,2023/10/24 00:00:00,Center Pivot,196;86
5511,1837,2023/11/07 00:00:00,Sprinkler,165;33
5512,1838,2023/12/12 00:00:00,Sprinkler,267;56
5513,1838,2023/12/26 00:00:00,Center Pivot,167;24
5514,1838,2024/01/09 00:00:00,Drip,251;32
5515,1839,2023/07/04 00:00:00,Sprinkler,235;46
5516,1839,2023/07/18 00:00:00,Drip,195;30
5517,1839,2023/08/01 00:00:00,Center Pivot,224;52
5518,1840,2024/02/10 00:00:00,Center Pivot,225;59
5519,1840,2024/02/24 00:00:00,Center Pivot,168;56
5520,1840,2024/03/09 00:00:00,Center Pivot,149;60
5521,1841,2024/09/09 00:00:00,Center Pivot,105;44
5522,1841,2024/09/23 00:00:00,Sprinkler,259;95
5523,1841,2024/10/07 00:00:00,Center Pivot,110;94
5524,1842,2024/08/03 00:00:00,Center Pivot,261;09
5525,1842,2024/08/17 00:00:00,Drip,135;05
5526,1842,2024/08/31 00:00:00,Center Pivot,272;70
5527,1843,2023/10/17 00:00:00,Center Pivot,174;51
5528,1843,2023/10/31 00:00:00,Drip,180;21
5529,1843,2023/11/14 00:00:00,Sprinkler,263;64
5530,1844,2024/09/20 00:00:00,Drip,259;88
5531,1844,2024/10/04 00:00:00,Drip,251;68
5532,1844,2024/10/18 00:00:00,Drip,278;00
5533,1845,2024/01/02 00:00:00,Sprinkler,116;72
5534,1845,2024/01/16 00:00:00,Center Pivot,184;48
5535,1845,2024/01/30 00:00:00,Drip,295;04
5536,1846,2023/02/04 00:00:00,Sprinkler,180;96
5537,1846,2023/02/18 00:00:00,Sprinkler,244;43
5538,1846,2023/03/04 00:00:00,Sprinkler,163;80
5539,1847,2024/01/20 00:00:00,Center Pivot,244;20
5540,1847,2024/02/03 00:00:00,Drip,224;83
5541,1847,2024/02/17 00:00:00,Sprinkler,159;38
5542,1848,2023/09/06 00:00:00,Sprinkler,194;31
5543,1848,2023/09/20 00:00:00,Center Pivot,143;00
5544,1848,2023/10/04 00:00:00,Sprinkler,208;77
5545,1849,2024/08/13 00:00:00,Sprinkler,161;30
5546,1849,2024/08/27 00:00:00,Drip,128;38
5547,1849,2024/09/10 00:00:00,Drip,297;29
5548,1850,2024/01/03 00:00:00,Drip,143;31
5549,1850,2024/01/17 00:00:00,Center Pivot,212;65
5550,1850,2024/01/31 00:00:00,Sprinkler,238;09
5551,1851,2024/06/24 00:00:00,Drip,204;38
5552,1851,2024/07/08 00:00:00,Sprinkler,133;59
5553,1851,2024/07/22 00:00:00,Sprinkler,164;17
5554,1852,2024/12/09 00:00:00,Drip,154;71
5555,1852,2024/12/23 00:00:00,Center Pivot,289;36
5556,1852,2025/01/06 00:00:00,Sprinkler,242;53
5557,1853,2023/11/10 00:00:00,Center Pivot,220;48
5558,1853,2023/11/24 00:00:00,Sprinkler,265;53
5559,1853,2023/12/08 00:00:00,Drip,254;51
5560,1854,2023/09/26 00:00:00,Center Pivot,141;25
5561,1854,2023/10/10 00:00:00,Sprinkler,154;30
5562,1854,2023/10/24 00:00:00,Drip,105;27
5563,1855,2024/08/09 00:00:00,Center Pivot,187;83
5564,1855,2024/08/23 00:00:00,Drip,225;66
5565,1855,2024/09/06 00:00:00,Sprinkler,158;57
5566,1856,2023/04/09 00:00:00,Sprinkler,162;02
5567,1856,2023/04/23 00:00:00,Sprinkler,174;65
5568,1856,2023/05/07 00:00:00,Sprinkler,273;99
5569,1857,2024/02/15 00:00:00,Center Pivot,189;11
5570,1857,2024/02/29 00:00:00,Center Pivot,226;16
5571,1857,2024/03/14 00:00:00,Center Pivot,141;45
5572,1858,2023/10/02 00:00:00,Center Pivot,182;00
5573,1858,2023/10/16 00:00:00,Center Pivot,196;33
5574,1858,2023/10/30 00:00:00,Sprinkler,202;77
5575,1859,2024/12/19 00:00:00,Sprinkler,159;16
5576,1859,2025/01/02 00:00:00,Drip,102;12
5577,1859,2025/01/16 00:00:00,Sprinkler,134;45
5578,1860,2023/01/17 00:00:00,Drip,293;57
5579,1860,2023/01/31 00:00:00,Sprinkler,189;26
5580,1860,2023/02/14 00:00:00,Sprinkler,131;00
5581,1861,2024/01/11 00:00:00,Drip,224;09
5582,1861,2024/01/25 00:00:00,Center Pivot,214;06
5583,1861,2024/02/08 00:00:00,Sprinkler,143;51
5584,1862,2024/05/19 00:00:00,Sprinkler,176;24
5585,1862,2024/06/02 00:00:00,Drip,207;52
5586,1862,2024/06/16 00:00:00,Drip,239;87
5587,1863,2024/04/15 00:00:00,Center Pivot,161;51
5588,1863,2024/04/29 00:00:00,Drip,179;11
5589,1863,2024/05/13 00:00:00,Sprinkler,231;12
5590,1864,2023/08/21 00:00:00,Drip,159;86
5591,1864,2023/09/04 00:00:00,Drip,254;94
5592,1864,2023/09/18 00:00:00,Drip,160;57
5593,1865,2023/12/04 00:00:00,Drip,205;06
5594,1865,2023/12/18 00:00:00,Center Pivot,134;05
5595,1865,2024/01/01 00:00:00,Drip,183;39
5596,1866,2024/08/02 00:00:00,Sprinkler,175;59
5597,1866,2024/08/16 00:00:00,Drip,244;48
5598,1866,2024/08/30 00:00:00,Sprinkler,169;17
5599,1867,2024/12/07 00:00:00,Sprinkler,122;07
5600,1867,2024/12/21 00:00:00,Center Pivot,212;25
5601,1867,2025/01/04 00:00:00,Drip,101;25
5602,1868,2024/01/05 00:00:00,Drip,108;27
5603,1868,2024/01/19 00:00:00,Drip,174;46
5604,1868,2024/02/02 00:00:00,Drip,163;47
5605,1869,2023/08/23 00:00:00,Center Pivot,238;42
5606,1869,2023/09/06 00:00:00,Sprinkler,260;14
5607,1869,2023/09/20 00:00:00,Drip,117;55
5608,1870,2023/07/21 00:00:00,Drip,151;52
5609,1870,2023/08/04 00:00:00,Sprinkler,174;39
5610,1870,2023/08/18 00:00:00,Sprinkler,277;13
5611,1871,2024/06/14 00:00:00,Sprinkler,139;98
5612,1871,2024/06/28 00:00:00,Drip,260;13
5613,1871,2024/07/12 00:00:00,Drip,225;09
5614,1872,2024/07/10 00:00:00,Sprinkler,134;55
5615,1872,2024/07/24 00:00:00,Center Pivot,278;83
5616,1872,2024/08/07 00:00:00,Center Pivot,196;09
5617,1873,2024/12/15 00:00:00,Sprinkler,237;26
5618,1873,2024/12/29 00:00:00,Drip,109;10
5619,1873,2025/01/12 00:00:00,Sprinkler,101;60
5620,1874,2023/03/16 00:00:00,Drip,269;79
5621,1874,2023/03/30 00:00:00,Sprinkler,173;57
5622,1874,2023/04/13 00:00:00,Drip,218;70
5623,1875,2023/06/18 00:00:00,Drip,222;58
5624,1875,2023/07/02 00:00:00,Drip,294;16
5625,1875,2023/07/16 00:00:00,Sprinkler,168;19
5626,1876,2024/08/01 00:00:00,Center Pivot,132;09
5627,1876,2024/08/15 00:00:00,Center Pivot,122;68
5628,1876,2024/08/29 00:00:00,Drip,282;32
5629,1877,2023/06/01 00:00:00,Center Pivot,199;13
5630,1877,2023/06/15 00:00:00,Center Pivot,233;39
5631,1877,2023/06/29 00:00:00,Center Pivot,288;53
5632,1878,2024/03/01 00:00:00,Sprinkler,107;62
5633,1878,2024/03/15 00:00:00,Center Pivot,279;31
5634,1878,2024/03/29 00:00:00,Drip,202;50
5635,1879,2023/12/02 00:00:00,Center Pivot,111;56
5636,1879,2023/12/16 00:00:00,Center Pivot,212;61
5637,1879,2023/12/30 00:00:00,Sprinkler,200;03
5638,1880,2023/09/06 00:00:00,Sprinkler,132;90
5639,1880,2023/09/20 00:00:00,Center Pivot,200;42
5640,1880,2023/10/04 00:00:00,Center Pivot,202;21
5641,1881,2023/06/11 00:00:00,Sprinkler,234;00
5642,1881,2023/06/25 00:00:00,Sprinkler,173;62
5643,1881,2023/07/09 00:00:00,Drip,240;55
5644,1882,2024/07/15 00:00:00,Center Pivot,208;62
5645,1882,2024/07/29 00:00:00,Sprinkler,155;24
5646,1882,2024/08/12 00:00:00,Drip,296;55
5647,1883,2023/08/26 00:00:00,Drip,168;71
5648,1883,2023/09/09 00:00:00,Drip,193;44
5649,1883,2023/09/23 00:00:00,Center Pivot,139;97
5650,1884,2024/12/17 00:00:00,Center Pivot,128;67
5651,1884,2024/12/31 00:00:00,Sprinkler,233;34
5652,1884,2025/01/14 00:00:00,Drip,212;27
5653,1885,2024/10/27 00:00:00,Sprinkler,142;34
5654,1885,2024/11/10 00:00:00,Center Pivot,152;22
5655,1885,2024/11/24 00:00:00,Sprinkler,272;87
5656,1886,2024/08/05 00:00:00,Center Pivot,181;71
5657,1886,2024/08/19 00:00:00,Center Pivot,181;26
5658,1886,2024/09/02 00:00:00,Drip,112;30
5659,1887,2023/07/02 00:00:00,Sprinkler,148;04
5660,1887,2023/07/16 00:00:00,Center Pivot,125;23
5661,1887,2023/07/30 00:00:00,Drip,220;22
5662,1888,2023/04/26 00:00:00,Center Pivot,224;75
5663,1888,2023/05/10 00:00:00,Center Pivot,259;28
5664,1888,2023/05/24 00:00:00,Sprinkler,103;59
5665,1889,2024/10/05 00:00:00,Sprinkler,101;72
5666,1889,2024/10/19 00:00:00,Sprinkler,252;41
5667,1889,2024/11/02 00:00:00,Center Pivot,223;47
5668,1890,2024/07/19 00:00:00,Drip,255;92
5669,1890,2024/08/02 00:00:00,Sprinkler,298;46
5670,1890,2024/08/16 00:00:00,Center Pivot,281;54
5671,1891,2023/10/05 00:00:00,Center Pivot,191;62
5672,1891,2023/10/19 00:00:00,Center Pivot,258;61
5673,1891,2023/11/02 00:00:00,Drip,245;27
5674,1892,2023/07/13 00:00:00,Drip,236;87
5675,1892,2023/07/27 00:00:00,Drip,111;19
5676,1892,2023/08/10 00:00:00,Drip,203;86
5677,1893,2024/01/12 00:00:00,Drip,227;69
5678,1893,2024/01/26 00:00:00,Center Pivot,273;52
5679,1893,2024/02/09 00:00:00,Center Pivot,189;42
5680,1894,2024/01/11 00:00:00,Sprinkler,253;07
5681,1894,2024/01/25 00:00:00,Center Pivot,256;20
5682,1894,2024/02/08 00:00:00,Center Pivot,225;81
5683,1895,2024/05/14 00:00:00,Sprinkler,137;53
5684,1895,2024/05/28 00:00:00,Center Pivot,123;52
5685,1895,2024/06/11 00:00:00,Sprinkler,188;20
5686,1896,2023/10/16 00:00:00,Sprinkler,179;34
5687,1896,2023/10/30 00:00:00,Sprinkler,102;21
5688,1896,2023/11/13 00:00:00,Drip,243;84
5689,1897,2023/09/24 00:00:00,Center Pivot,112;40
5690,1897,2023/10/08 00:00:00,Drip,139;32
5691,1897,2023/10/22 00:00:00,Sprinkler,257;61
5692,1898,2024/04/08 00:00:00,Center Pivot,165;35
5693,1898,2024/04/22 00:00:00,Center Pivot,277;14
5694,1898,2024/05/06 00:00:00,Sprinkler,119;81
5695,1899,2024/10/06 00:00:00,Sprinkler,134;95
5696,1899,2024/10/20 00:00:00,Center Pivot,130;41
5697,1899,2024/11/03 00:00:00,Sprinkler,108;20
5698,1900,2023/12/18 00:00:00,Drip,124;56
5699,1900,2024/01/01 00:00:00,Sprinkler,155;29
5700,1900,2024/01/15 00:00:00,Sprinkler,127;76
5701,1901,2023/10/12 00:00:00,Drip,126;05
5702,1901,2023/10/26 00:00:00,Drip,236;38
5703,1901,2023/11/09 00:00:00,Sprinkler,236;30
5704,1902,2023/07/08 00:00:00,Drip,154;01
5705,1902,2023/07/22 00:00:00,Sprinkler,149;36
5706,1902,2023/08/05 00:00:00,Drip,249;92
5707,1903,2023/03/20 00:00:00,Drip,188;37
5708,1903,2023/04/03 00:00:00,Drip,290;25
5709,1903,2023/04/17 00:00:00,Center Pivot,210;32
5710,1904,2024/05/27 00:00:00,Center Pivot,214;74
5711,1904,2024/06/10 00:00:00,Center Pivot,214;41
5712,1904,2024/06/24 00:00:00,Sprinkler,137;84
5713,1905,2024/03/06 00:00:00,Sprinkler,162;06
5714,1905,2024/03/20 00:00:00,Drip,178;57
5715,1905,2024/04/03 00:00:00,Center Pivot,119;91
5716,1906,2023/11/04 00:00:00,Drip,183;84
5717,1906,2023/11/18 00:00:00,Center Pivot,131;70
5718,1906,2023/12/02 00:00:00,Drip,183;68
5719,1907,2023/11/13 00:00:00,Sprinkler,142;63
5720,1907,2023/11/27 00:00:00,Center Pivot,149;77
5721,1907,2023/12/11 00:00:00,Center Pivot,142;17
5722,1908,2024/12/03 00:00:00,Center Pivot,180;91
5723,1908,2024/12/17 00:00:00,Drip,143;67
5724,1908,2024/12/31 00:00:00,Drip,282;41
5725,1909,2023/06/25 00:00:00,Center Pivot,143;42
5726,1909,2023/07/09 00:00:00,Drip,105;63
5727,1909,2023/07/23 00:00:00,Sprinkler,252;00
5728,1910,2023/02/26 00:00:00,Sprinkler,196;65
5729,1910,2023/03/12 00:00:00,Sprinkler,126;24
5730,1910,2023/03/26 00:00:00,Drip,156;66
5731,1911,2023/07/24 00:00:00,Sprinkler,238;51
5732,1911,2023/08/07 00:00:00,Sprinkler,163;31
5733,1911,2023/08/21 00:00:00,Drip,250;56
5734,1912,2023/07/11 00:00:00,Drip,298;26
5735,1912,2023/07/25 00:00:00,Drip,259;67
5736,1912,2023/08/08 00:00:00,Sprinkler,234;56
5737,1913,2023/02/12 00:00:00,Center Pivot,189;96
5738,1913,2023/02/26 00:00:00,Center Pivot,199;18
5739,1913,2023/03/12 00:00:00,Center Pivot,112;34
5740,1914,2023/03/24 00:00:00,Drip,150;94
5741,1914,2023/04/07 00:00:00,Drip,126;15
5742,1914,2023/04/21 00:00:00,Sprinkler,225;11
5743,1915,2024/06/15 00:00:00,Center Pivot,122;27
5744,1915,2024/06/29 00:00:00,Center Pivot,293;67
5745,1915,2024/07/13 00:00:00,Center Pivot,231;62
5746,1916,2023/03/09 00:00:00,Center Pivot,167;29
5747,1916,2023/03/23 00:00:00,Drip,189;97
5748,1916,2023/04/06 00:00:00,Sprinkler,121;54
5749,1917,2024/07/14 00:00:00,Center Pivot,173;29
5750,1917,2024/07/28 00:00:00,Drip,150;00
5751,1917,2024/08/11 00:00:00,Drip,102;19
5752,1918,2024/07/20 00:00:00,Sprinkler,105;19
5753,1918,2024/08/03 00:00:00,Center Pivot,212;82
5754,1918,2024/08/17 00:00:00,Drip,125;59
5755,1919,2023/12/27 00:00:00,Center Pivot,287;24
5756,1919,2024/01/10 00:00:00,Sprinkler,220;46
5757,1919,2024/01/24 00:00:00,Center Pivot,290;83
5758,1920,2023/11/10 00:00:00,Center Pivot,201;59
5759,1920,2023/11/24 00:00:00,Drip,260;36
5760,1920,2023/12/08 00:00:00,Sprinkler,299;20
5761,1921,2024/02/22 00:00:00,Center Pivot,110;59
5762,1921,2024/03/07 00:00:00,Drip,228;49
5763,1921,2024/03/21 00:00:00,Drip,129;43
5764,1922,2024/05/24 00:00:00,Center Pivot,173;72
5765,1922,2024/06/07 00:00:00,Center Pivot,233;14
5766,1922,2024/06/21 00:00:00,Center Pivot,204;53
5767,1923,2024/10/08 00:00:00,Center Pivot,287;29
5768,1923,2024/10/22 00:00:00,Drip,159;43
5769,1923,2024/11/05 00:00:00,Sprinkler,208;52
5770,1924,2023/04/04 00:00:00,Center Pivot,159;72
5771,1924,2023/04/18 00:00:00,Center Pivot,242;69
5772,1924,2023/05/02 00:00:00,Center Pivot,258;05
5773,1925,2024/02/08 00:00:00,Drip,130;42
5774,1925,2024/02/22 00:00:00,Sprinkler,110;04
5775,1925,2024/03/07 00:00:00,Sprinkler,120;45
5776,1926,2023/12/05 00:00:00,Center Pivot,296;33
5777,1926,2023/12/19 00:00:00,Center Pivot,160;25
5778,1926,2024/01/02 00:00:00,Sprinkler,128;83
5779,1927,2024/02/10 00:00:00,Center Pivot,293;82
5780,1927,2024/02/24 00:00:00,Center Pivot,217;27
5781,1927,2024/03/09 00:00:00,Center Pivot,268;21
5782,1928,2023/01/23 00:00:00,Drip,164;18
5783,1928,2023/02/06 00:00:00,Drip,114;30
5784,1928,2023/02/20 00:00:00,Center Pivot,101;67
5785,1929,2024/09/13 00:00:00,Center Pivot,235;61
5786,1929,2024/09/27 00:00:00,Center Pivot,216;28
5787,1929,2024/10/11 00:00:00,Center Pivot,131;05
5788,1930,2023/08/02 00:00:00,Drip,139;59
5789,1930,2023/08/16 00:00:00,Drip,194;94
5790,1930,2023/08/30 00:00:00,Sprinkler,278;37
5791,1931,2024/02/03 00:00:00,Center Pivot,223;66
5792,1931,2024/02/17 00:00:00,Center Pivot,247;49
5793,1931,2024/03/02 00:00:00,Center Pivot,246;16
5794,1932,2023/10/06 00:00:00,Sprinkler,192;65
5795,1932,2023/10/20 00:00:00,Sprinkler,282;70
5796,1932,2023/11/03 00:00:00,Sprinkler,210;03
5797,1933,2023/06/04 00:00:00,Sprinkler,161;15
5798,1933,2023/06/18 00:00:00,Sprinkler,112;13
5799,1933,2023/07/02 00:00:00,Sprinkler,232;17
5800,1934,2023/09/01 00:00:00,Sprinkler,298;48
5801,1934,2023/09/15 00:00:00,Drip,176;65
5802,1934,2023/09/29 00:00:00,Drip,259;33
5803,1935,2023/04/05 00:00:00,Drip,180;47
5804,1935,2023/04/19 00:00:00,Drip,251;46
5805,1935,2023/05/03 00:00:00,Drip,128;13
5806,1936,2024/09/01 00:00:00,Drip,154;27
5807,1936,2024/09/15 00:00:00,Sprinkler,118;03
5808,1936,2024/09/29 00:00:00,Center Pivot,155;45
5809,1937,2024/04/17 00:00:00,Center Pivot,210;17
5810,1937,2024/05/01 00:00:00,Sprinkler,198;59
5811,1937,2024/05/15 00:00:00,Sprinkler,174;92
5812,1938,2023/11/06 00:00:00,Sprinkler,296;60
5813,1938,2023/11/20 00:00:00,Drip,187;71
5814,1938,2023/12/04 00:00:00,Drip,220;81
5815,1939,2023/02/27 00:00:00,Center Pivot,106;73
5816,1939,2023/03/13 00:00:00,Center Pivot,182;06
5817,1939,2023/03/27 00:00:00,Center Pivot,217;22
5818,1940,2023/01/09 00:00:00,Sprinkler,174;45
5819,1940,2023/01/23 00:00:00,Sprinkler,119;46
5820,1940,2023/02/06 00:00:00,Sprinkler,155;92
5821,1941,2024/02/22 00:00:00,Sprinkler,270;55
5822,1941,2024/03/07 00:00:00,Drip,191;44
5823,1941,2024/03/21 00:00:00,Center Pivot,155;96
5824,1942,2023/05/18 00:00:00,Drip,194;10
5825,1942,2023/06/01 00:00:00,Sprinkler,125;15
5826,1942,2023/06/15 00:00:00,Drip,274;86
5827,1943,2023/12/25 00:00:00,Drip,114;71
5828,1943,2024/01/08 00:00:00,Sprinkler,287;94
5829,1943,2024/01/22 00:00:00,Center Pivot,134;14
5830,1944,2024/01/26 00:00:00,Center Pivot,235;00
5831,1944,2024/02/09 00:00:00,Sprinkler,193;57
5832,1944,2024/02/23 00:00:00,Drip,134;66
5833,1945,2023/04/01 00:00:00,Sprinkler,232;53
5834,1945,2023/04/15 00:00:00,Sprinkler,260;90
5835,1945,2023/04/29 00:00:00,Sprinkler,191;71
5836,1946,2024/05/07 00:00:00,Center Pivot,269;96
5837,1946,2024/05/21 00:00:00,Center Pivot,171;86
5838,1946,2024/06/04 00:00:00,Center Pivot,221;74
5839,1947,2024/05/11 00:00:00,Drip,290;67
5840,1947,2024/05/25 00:00:00,Drip,269;42
5841,1947,2024/06/08 00:00:00,Drip,210;05
5842,1948,2023/06/12 00:00:00,Drip,225;30
5843,1948,2023/06/26 00:00:00,Center Pivot,279;70
5844,1948,2023/07/10 00:00:00,Sprinkler,266;93
5845,1949,2023/11/23 00:00:00,Drip,227;58
5846,1949,2023/12/07 00:00:00,Sprinkler,158;78
5847,1949,2023/12/21 00:00:00,Sprinkler,289;77
5848,1950,2023/08/23 00:00:00,Center Pivot,138;22
5849,1950,2023/09/06 00:00:00,Center Pivot,116;60
5850,1950,2023/09/20 00:00:00,Drip,135;58
5851,1951,2024/08/01 00:00:00,Center Pivot,171;01
5852,1951,2024/08/15 00:00:00,Center Pivot,103;27
5853,1951,2024/08/29 00:00:00,Drip,152;75
5854,1952,2024/07/07 00:00:00,Center Pivot,232;53
5855,1952,2024/07/21 00:00:00,Drip,284;44
5856,1952,2024/08/04 00:00:00,Center Pivot,103;88
5857,1953,2024/08/25 00:00:00,Drip,264;53
5858,1953,2024/09/08 00:00:00,Sprinkler,266;26
5859,1953,2024/09/22 00:00:00,Sprinkler,175;71
5860,1954,2023/06/06 00:00:00,Drip,193;87
5861,1954,2023/06/20 00:00:00,Drip,205;70
5862,1954,2023/07/04 00:00:00,Center Pivot,274;93
5863,1955,2024/07/09 00:00:00,Drip,203;75
5864,1955,2024/07/23 00:00:00,Sprinkler,295;63
5865,1955,2024/08/06 00:00:00,Sprinkler,228;58
5866,1956,2024/05/22 00:00:00,Center Pivot,107;05
5867,1956,2024/06/05 00:00:00,Center Pivot,292;91
5868,1956,2024/06/19 00:00:00,Center Pivot,284;79
5869,1957,2023/08/21 00:00:00,Sprinkler,122;56
5870,1957,2023/09/04 00:00:00,Drip,231;27
5871,1957,2023/09/18 00:00:00,Center Pivot,245;14
5872,1958,2023/12/04 00:00:00,Sprinkler,126;59
5873,1958,2023/12/18 00:00:00,Center Pivot,176;03
5874,1958,2024/01/01 00:00:00,Drip,220;98
5875,1959,2023/10/05 00:00:00,Sprinkler,113;34
5876,1959,2023/10/19 00:00:00,Center Pivot,193;82
5877,1959,2023/11/02 00:00:00,Center Pivot,224;00
5878,1960,2024/12/08 00:00:00,Center Pivot,177;63
5879,1960,2024/12/22 00:00:00,Sprinkler,116;65
5880,1960,2025/01/05 00:00:00,Center Pivot,258;87
5881,1961,2023/02/15 00:00:00,Center Pivot,293;83
5882,1961,2023/03/01 00:00:00,Drip,219;32
5883,1961,2023/03/15 00:00:00,Drip,257;23
5884,1962,2024/06/23 00:00:00,Drip,112;75
5885,1962,2024/07/07 00:00:00,Center Pivot,194;42
5886,1962,2024/07/21 00:00:00,Drip,145;19
5887,1963,2024/03/15 00:00:00,Drip,219;36
5888,1963,2024/03/29 00:00:00,Sprinkler,209;72
5889,1963,2024/04/12 00:00:00,Center Pivot,223;28
5890,1964,2024/08/18 00:00:00,Drip,235;78
5891,1964,2024/09/01 00:00:00,Drip,263;46
5892,1964,2024/09/15 00:00:00,Sprinkler,178;91
5893,1965,2024/06/24 00:00:00,Center Pivot,158;38
5894,1965,2024/07/08 00:00:00,Drip,148;81
5895,1965,2024/07/22 00:00:00,Drip,208;46
5896,1966,2024/07/20 00:00:00,Drip,201;81
5897,1966,2024/08/03 00:00:00,Drip,203;81
5898,1966,2024/08/17 00:00:00,Center Pivot,296;42
5899,1967,2023/04/25 00:00:00,Sprinkler,299;71
5900,1967,2023/05/09 00:00:00,Center Pivot,106;07
5901,1967,2023/05/23 00:00:00,Drip,140;37
5902,1968,2024/09/25 00:00:00,Center Pivot,116;15
5903,1968,2024/10/09 00:00:00,Center Pivot,225;28
5904,1968,2024/10/23 00:00:00,Sprinkler,146;61
5905,1969,2023/11/03 00:00:00,Drip,170;99
5906,1969,2023/11/17 00:00:00,Sprinkler,297;86
5907,1969,2023/12/01 00:00:00,Drip,155;67
5908,1970,2024/12/19 00:00:00,Sprinkler,104;84
5909,1970,2025/01/02 00:00:00,Sprinkler,261;37
5910,1970,2025/01/16 00:00:00,Center Pivot,273;85
5911,1971,2024/10/19 00:00:00,Sprinkler,282;27
5912,1971,2024/11/02 00:00:00,Drip,169;97
5913,1971,2024/11/16 00:00:00,Drip,245;98
5914,1972,2023/09/24 00:00:00,Drip,209;22
5915,1972,2023/10/08 00:00:00,Center Pivot,207;20
5916,1972,2023/10/22 00:00:00,Drip,286;96
5917,1973,2024/12/26 00:00:00,Sprinkler,105;57
5918,1973,2025/01/09 00:00:00,Sprinkler,110;25
5919,1973,2025/01/23 00:00:00,Drip,168;91
5920,1974,2024/08/26 00:00:00,Sprinkler,132;83
5921,1974,2024/09/09 00:00:00,Center Pivot,294;48
5922,1974,2024/09/23 00:00:00,Drip,241;20
5923,1975,2023/03/07 00:00:00,Drip,165;78
5924,1975,2023/03/21 00:00:00,Sprinkler,275;42
5925,1975,2023/04/04 00:00:00,Center Pivot,258;12
5926,1976,2024/04/03 00:00:00,Sprinkler,243;50
5927,1976,2024/04/17 00:00:00,Drip,120;50
5928,1976,2024/05/01 00:00:00,Sprinkler,162;68
5929,1977,2023/03/16 00:00:00,Drip,172;57
5930,1977,2023/03/30 00:00:00,Center Pivot,119;56
5931,1977,2023/04/13 00:00:00,Sprinkler,271;58
5932,1978,2023/09/20 00:00:00,Sprinkler,213;17
5933,1978,2023/10/04 00:00:00,Drip,204;00
5934,1978,2023/10/18 00:00:00,Sprinkler,299;45
5935,1979,2023/09/03 00:00:00,Center Pivot,198;00
5936,1979,2023/09/17 00:00:00,Center Pivot,139;86
5937,1979,2023/10/01 00:00:00,Drip,228;38
5938,1980,2024/08/23 00:00:00,Center Pivot,221;66
5939,1980,2024/09/06 00:00:00,Center Pivot,159;36
5940,1980,2024/09/20 00:00:00,Drip,265;00
5941,1981,2024/10/17 00:00:00,Drip,138;67
5942,1981,2024/10/31 00:00:00,Sprinkler,298;28
5943,1981,2024/11/14 00:00:00,Drip,161;36
5944,1982,2023/05/04 00:00:00,Center Pivot,208;44
5945,1982,2023/05/18 00:00:00,Sprinkler,128;15
5946,1982,2023/06/01 00:00:00,Center Pivot,248;34
5947,1983,2023/07/17 00:00:00,Sprinkler,193;81
5948,1983,2023/07/31 00:00:00,Sprinkler,106;01
5949,1983,2023/08/14 00:00:00,Sprinkler,215;26
5950,1984,2024/01/11 00:00:00,Sprinkler,213;50
5951,1984,2024/01/25 00:00:00,Center Pivot,197;35
5952,1984,2024/02/08 00:00:00,Drip,197;56
5953,1985,2024/09/13 00:00:00,Center Pivot,147;79
5954,1985,2024/09/27 00:00:00,Sprinkler,210;12
5955,1985,2024/10/11 00:00:00,Drip,268;27
5956,1986,2024/02/24 00:00:00,Sprinkler,280;46
5957,1986,2024/03/09 00:00:00,Drip,120;37
5958,1986,2024/03/23 00:00:00,Center Pivot,172;52
5959,1987,2023/12/25 00:00:00,Drip,191;93
5960,1987,2024/01/08 00:00:00,Sprinkler,104;77
5961,1987,2024/01/22 00:00:00,Center Pivot,260;49
5962,1988,2023/03/24 00:00:00,Sprinkler,236;70
5963,1988,2023/04/07 00:00:00,Sprinkler,135;59
5964,1988,2023/04/21 00:00:00,Center Pivot,254;19
5965,1989,2024/03/06 00:00:00,Drip,290;26
5966,1989,2024/03/20 00:00:00,Drip,138;58
5967,1989,2024/04/03 00:00:00,Center Pivot,238;98
