CropID,FarmerID,CropType,Variety,PlantingDate,ExpectedHarvestDate,ActualHarvestDate,AreaPlanted
2145,215,Wheat,Carrot Kuroda,2024/02/15 00:00:00,2024/06/15 00:00:00,2024/06/24 00:00:00,5;51
2146,215,Sorghum,Beauregard Sweet Potato,2024/11/23 00:00:00,2025/03/23 00:00:00,2025/03/31 00:00:00,5;50
2147,215,Sunflower,Rooibos Tea Red Bush,2023/12/27 00:00:00,2024/04/27 00:00:00,2024/05/01 00:00:00,1;23
2148,215,Sorghum,California Wonder (Green Pepper),2024/08/01 00:00:00,2024/12/01 00:00:00,2024/11/27 00:00:00,2;77
2149,215,Sorghum,Beauregard Sweet Potato,2023/03/04 00:00:00,2023/07/04 00:00:00,2023/07/08 00:00:00,5;86
2150,215,Sorghum,California Wonder (Green Pepper),2023/04/23 00:00:00,2023/08/23 00:00:00,2023/08/31 00:00:00,4;16
2151,216,Sorghum,Rooibos Tea Red Bush,2023/07/23 00:00:00,2023/11/23 00:00:00,2023/11/29 00:00:00,2;98
2152,216,Wheat,Bainsvlei Groundnut,2024/06/20 00:00:00,2024/10/20 00:00:00,2024/10/27 00:00:00,1;72
2153,216,Maize,Gem Squash Star 6001,2023/07/21 00:00:00,2023/11/21 00:00:00,2023/11/24 00:00:00,5;24
2154,216,Maize,Rooibos Tea Red Bush,2024/09/04 00:00:00,2025/01/04 00:00:00,2025/01/12 00:00:00,5;96
2155,216,Sorghum,Greenfeast Peas,2024/02/10 00:00:00,2024/06/10 00:00:00,2024/06/11 00:00:00,2;98
2156,216,Wheat,Kikuyu Grass,2023/03/02 00:00:00,2023/07/02 00:00:00,2023/07/11 00:00:00,2;80
2157,216,Wheat,Greenfeast Peas,2024/05/04 00:00:00,2024/09/04 00:00:00,2024/09/11 00:00:00,5;48
2158,216,Sorghum,Kikuyu Grass,2024/01/14 00:00:00,2024/05/14 00:00:00,2024/05/20 00:00:00,4;07
2159,216,Sunflower,Red Russian Kale,2024/09/16 00:00:00,2025/01/16 00:00:00,2025/01/17 00:00:00,1;31
2160,216,Wheat,Beauregard Sweet Potato,2023/05/20 00:00:00,2023/09/20 00:00:00,2023/09/26 00:00:00,2;86
2161,217,Sorghum,Carrot Kuroda,2023/09/20 00:00:00,2024/01/20 00:00:00,2024/01/22 00:00:00,5;17
2162,217,Wheat,PAN 6479,2023/12/21 00:00:00,2024/04/21 00:00:00,2024/04/17 00:00:00,5;21
2163,217,Wheat,Carrot Kuroda,2023/11/03 00:00:00,2024/03/03 00:00:00,2024/03/09 00:00:00,2;04
2164,217,Wheat,California Wonder (Green Pepper),2023/06/10 00:00:00,2023/10/10 00:00:00,2023/10/09 00:00:00,3;74
2165,217,Wheat,PAN 6479,2023/05/22 00:00:00,2023/09/22 00:00:00,2023/09/24 00:00:00,3;17
2166,217,Sorghum,Kikuyu Grass,2023/10/04 00:00:00,2024/02/04 00:00:00,2024/02/10 00:00:00,3;79
2167,217,Sunflower,Kikuyu Grass,2024/10/14 00:00:00,2025/02/14 00:00:00,2025/02/12 00:00:00,1;84
2168,217,Sunflower,Spinach Fordhook Giant,2024/08/02 00:00:00,2024/12/02 00:00:00,2024/11/29 00:00:00,5;41
2169,217,Maize,Bainsvlei Groundnut,2023/05/04 00:00:00,2023/09/04 00:00:00,2023/09/03 00:00:00,2;50
2170,217,Maize,California Wonder (Green Pepper),2024/12/04 00:00:00,2025/04/04 00:00:00,2025/04/05 00:00:00,4;56
2171,218,Wheat,Hybrid Maize SC719,2023/12/18 00:00:00,2024/04/18 00:00:00,2024/04/22 00:00:00,4;63
2172,218,Maize,PAN 6479,2024/11/18 00:00:00,2025/03/18 00:00:00,2025/03/18 00:00:00,3;50
2173,218,Maize,Tomato Money Maker,2024/10/15 00:00:00,2025/02/15 00:00:00,2025/02/18 00:00:00,1;91
2174,218,Maize,Beauregard Sweet Potato,2023/12/20 00:00:00,2024/04/20 00:00:00,2024/04/18 00:00:00,1;88
2175,218,Sorghum,Gem Squash Star 6001,2024/05/21 00:00:00,2024/09/21 00:00:00,2024/09/22 00:00:00,3;20
2176,218,Sunflower,California Wonder (Green Pepper),2024/05/14 00:00:00,2024/09/14 00:00:00,2024/09/11 00:00:00,3;72
2177,218,Maize,Red Russian Kale,2024/06/22 00:00:00,2024/10/22 00:00:00,2024/10/29 00:00:00,4;95
2178,218,Maize,Gem Squash Star 6001,2023/08/25 00:00:00,2023/12/25 00:00:00,2023/12/27 00:00:00,4;44
2179,218,Sorghum,Tomato Money Maker,2024/12/06 00:00:00,2025/04/06 00:00:00,2025/04/09 00:00:00,4;92
2180,218,Wheat,Red Russian Kale,2023/11/14 00:00:00,2024/03/14 00:00:00,2024/03/09 00:00:00,1;44
2181,219,Sunflower,Tomato Money Maker,2023/01/04 00:00:00,2023/05/04 00:00:00,2023/05/08 00:00:00,5;19
2182,219,Sorghum,Beauregard Sweet Potato,2024/11/01 00:00:00,2025/03/01 00:00:00,2025/03/01 00:00:00,4;37
2183,219,Sunflower,Red Russian Kale,2024/11/15 00:00:00,2025/03/15 00:00:00,2025/03/21 00:00:00,4;52
2184,219,Maize,Carrot Kuroda,2023/04/13 00:00:00,2023/08/13 00:00:00,2023/08/19 00:00:00,1;40
2185,219,Sunflower,Greenfeast Peas,2024/04/23 00:00:00,2024/08/23 00:00:00,2024/08/28 00:00:00,5;24
2186,219,Wheat,Red Russian Kale,2024/10/10 00:00:00,2025/02/10 00:00:00,2025/02/17 00:00:00,3;29
2187,219,Sunflower,Bainsvlei Groundnut,2023/03/25 00:00:00,2023/07/25 00:00:00,2023/07/21 00:00:00,4;66
2188,219,Sunflower,Kikuyu Grass,2023/12/09 00:00:00,2024/04/09 00:00:00,2024/04/09 00:00:00,5;40
2189,219,Sunflower,Red Russian Kale,2024/09/20 00:00:00,2025/01/20 00:00:00,2025/01/26 00:00:00,5;80
2190,219,Sorghum,Texas Grano Onion,2024/03/17 00:00:00,2024/07/17 00:00:00,2024/07/24 00:00:00,1;75
2191,220,Maize,Red Russian Kale,2023/02/14 00:00:00,2023/06/14 00:00:00,2023/06/12 00:00:00,3;25
2192,220,Wheat,Texas Grano Onion,2023/07/06 00:00:00,2023/11/06 00:00:00,2023/11/06 00:00:00,3;43
2193,220,Wheat,Kikuyu Grass,2023/07/27 00:00:00,2023/11/27 00:00:00,2023/12/06 00:00:00,5;12
2194,220,Maize,PAN 6479,2023/08/19 00:00:00,2023/12/19 00:00:00,2023/12/21 00:00:00,2;98
2195,220,Wheat,Rooibos Tea Red Bush,2023/04/06 00:00:00,2023/08/06 00:00:00,2023/08/09 00:00:00,1;00
2196,220,Wheat,PAN 6479,2024/10/26 00:00:00,2025/02/26 00:00:00,2025/02/27 00:00:00,4;54
2197,220,Maize,Tomato Money Maker,2023/07/10 00:00:00,2023/11/10 00:00:00,2023/11/12 00:00:00,2;52
2198,220,Wheat,Red Russian Kale,2024/08/08 00:00:00,2024/12/08 00:00:00,2024/12/07 00:00:00,5;99
2199,220,Sunflower,Greenfeast Peas,2024/10/01 00:00:00,2025/02/01 00:00:00,2025/01/27 00:00:00,1;08
2200,220,Wheat,Greenfeast Peas,2023/12/26 00:00:00,2024/04/26 00:00:00,2024/04/28 00:00:00,3;55
2201,221,Maize,California Wonder (Green Pepper),2024/01/01 00:00:00,2024/05/01 00:00:00,2024/04/27 00:00:00,5;65
2202,221,Sorghum,Hybrid Maize SC719,2023/04/22 00:00:00,2023/08/22 00:00:00,2023/08/18 00:00:00,2;98
2203,221,Wheat,Rooibos Tea Red Bush,2024/12/04 00:00:00,2025/04/04 00:00:00,2025/03/30 00:00:00,2;48
2204,221,Wheat,Tomato Money Maker,2024/12/17 00:00:00,2025/04/17 00:00:00,2025/04/22 00:00:00,5;59
2205,221,Sorghum,Spinach Fordhook Giant,2024/05/24 00:00:00,2024/09/24 00:00:00,2024/09/30 00:00:00,5;74
2206,221,Wheat,Bainsvlei Groundnut,2024/04/05 00:00:00,2024/08/05 00:00:00,2024/08/01 00:00:00,2;96
2207,221,Sorghum,Spinach Fordhook Giant,2024/03/04 00:00:00,2024/07/04 00:00:00,2024/07/08 00:00:00,3;63
2208,221,Sorghum,Beauregard Sweet Potato,2023/11/26 00:00:00,2024/03/26 00:00:00,2024/03/24 00:00:00,4;53
2209,221,Maize,Tomato Money Maker,2023/06/22 00:00:00,2023/10/22 00:00:00,2023/10/17 00:00:00,3;88
2210,221,Maize,Kikuyu Grass,2024/12/01 00:00:00,2025/04/01 00:00:00,2025/04/02 00:00:00,1;58
2211,222,Maize,Spinach Fordhook Giant,2024/12/03 00:00:00,2025/04/03 00:00:00,2025/04/11 00:00:00,3;42
2212,222,Wheat,PAN 6479,2024/06/18 00:00:00,2024/10/18 00:00:00,2024/10/18 00:00:00,3;50
2213,222,Sorghum,Carrot Kuroda,2024/12/04 00:00:00,2025/04/04 00:00:00,2025/04/02 00:00:00,3;48
2214,222,Sunflower,Hybrid Maize SC719,2024/05/05 00:00:00,2024/09/05 00:00:00,2024/09/12 00:00:00,3;93
2215,222,Sorghum,Bainsvlei Groundnut,2023/02/19 00:00:00,2023/06/19 00:00:00,2023/06/20 00:00:00,2;86
2216,222,Sorghum,Kikuyu Grass,2024/10/13 00:00:00,2025/02/13 00:00:00,2025/02/11 00:00:00,2;94
2217,222,Wheat,Carrot Kuroda,2024/02/21 00:00:00,2024/06/21 00:00:00,2024/06/17 00:00:00,2;84
2218,222,Sorghum,Bainsvlei Groundnut,2023/11/15 00:00:00,2024/03/15 00:00:00,2024/03/19 00:00:00,5;28
2219,222,Sunflower,PAN 6479,2024/12/07 00:00:00,2025/04/07 00:00:00,2025/04/15 00:00:00,2;96
2220,222,Sunflower,Spinach Fordhook Giant,2023/12/21 00:00:00,2024/04/21 00:00:00,2024/04/17 00:00:00,4;28
2221,223,Wheat,Hybrid Maize SC719,2023/09/26 00:00:00,2024/01/26 00:00:00,2024/01/22 00:00:00,5;24
2222,223,Wheat,Greenfeast Peas,2023/05/12 00:00:00,2023/09/12 00:00:00,2023/09/10 00:00:00,2;55
2223,223,Sunflower,Gem Squash Star 6001,2023/02/26 00:00:00,2023/06/26 00:00:00,2023/06/28 00:00:00,2;73
2224,223,Maize,Kikuyu Grass,2024/03/19 00:00:00,2024/07/19 00:00:00,2024/07/28 00:00:00,4;03
2225,223,Sorghum,Spinach Fordhook Giant,2023/01/13 00:00:00,2023/05/13 00:00:00,2023/05/18 00:00:00,5;55
2226,223,Maize,California Wonder (Green Pepper),2023/07/13 00:00:00,2023/11/13 00:00:00,2023/11/08 00:00:00,2;53
2227,223,Wheat,Texas Grano Onion,2024/10/12 00:00:00,2025/02/12 00:00:00,2025/02/08 00:00:00,1;84
2228,223,Maize,Carrot Kuroda,2024/10/26 00:00:00,2025/02/26 00:00:00,2025/02/25 00:00:00,2;06
2229,223,Sorghum,PAN 6479,2023/04/02 00:00:00,2023/08/02 00:00:00,2023/07/31 00:00:00,1;38
2230,223,Sunflower,California Wonder (Green Pepper),2023/12/22 00:00:00,2024/04/22 00:00:00,2024/04/22 00:00:00,5;83
2231,224,Wheat,California Wonder (Green Pepper),2024/06/22 00:00:00,2024/10/22 00:00:00,2024/10/17 00:00:00,2;68
2232,224,Sorghum,Red Russian Kale,2023/03/24 00:00:00,2023/07/24 00:00:00,2023/07/25 00:00:00,2;86
2233,224,Wheat,Tomato Money Maker,2023/07/13 00:00:00,2023/11/13 00:00:00,2023/11/18 00:00:00,4;88
2234,224,Wheat,Greenfeast Peas,2023/05/14 00:00:00,2023/09/14 00:00:00,2023/09/12 00:00:00,1;69
2235,224,Maize,Texas Grano Onion,2024/08/15 00:00:00,2024/12/15 00:00:00,2024/12/13 00:00:00,2;04
2236,224,Maize,Rooibos Tea Red Bush,2023/02/25 00:00:00,2023/06/25 00:00:00,2023/07/03 00:00:00,1;32
2237,224,Maize,Gem Squash Star 6001,2023/03/02 00:00:00,2023/07/02 00:00:00,2023/07/07 00:00:00,2;01
2238,224,Maize,Texas Grano Onion,2023/05/13 00:00:00,2023/09/13 00:00:00,2023/09/10 00:00:00,2;50
2239,224,Sorghum,Gem Squash Star 6001,2023/04/24 00:00:00,2023/08/24 00:00:00,2023/08/21 00:00:00,3;77
2240,224,Maize,Rooibos Tea Red Bush,2024/04/13 00:00:00,2024/08/13 00:00:00,2024/08/10 00:00:00,5;52
2241,225,Maize,Gem Squash Star 6001,2023/07/07 00:00:00,2023/11/07 00:00:00,2023/11/12 00:00:00,2;24
2242,225,Sunflower,California Wonder (Green Pepper),2023/06/06 00:00:00,2023/10/06 00:00:00,2023/10/15 00:00:00,2;86
2243,225,Sunflower,Hybrid Maize SC719,2023/02/02 00:00:00,2023/06/02 00:00:00,2023/06/10 00:00:00,2;01
2244,225,Wheat,Texas Grano Onion,2024/01/10 00:00:00,2024/05/10 00:00:00,2024/05/12 00:00:00,3;24
2245,225,Sorghum,California Wonder (Green Pepper),2024/07/27 00:00:00,2024/11/27 00:00:00,2024/11/26 00:00:00,1;53
2246,225,Sunflower,Beauregard Sweet Potato,2024/03/27 00:00:00,2024/07/27 00:00:00,2024/07/22 00:00:00,5;34
2247,225,Wheat,Rooibos Tea Red Bush,2024/09/22 00:00:00,2025/01/22 00:00:00,2025/01/19 00:00:00,2;53
2248,225,Maize,Rooibos Tea Red Bush,2023/05/07 00:00:00,2023/09/07 00:00:00,2023/09/12 00:00:00,3;47
2249,225,Maize,Bainsvlei Groundnut,2024/11/18 00:00:00,2025/03/18 00:00:00,2025/03/24 00:00:00,2;88
2250,225,Sunflower,Carrot Kuroda,2024/03/11 00:00:00,2024/07/11 00:00:00,2024/07/09 00:00:00,3;40
2251,226,Sorghum,Gem Squash Star 6001,2024/01/04 00:00:00,2024/05/04 00:00:00,2024/05/03 00:00:00,1;05
2252,226,Wheat,Kikuyu Grass,2023/07/05 00:00:00,2023/11/05 00:00:00,2023/11/02 00:00:00,4;18
2253,226,Wheat,Carrot Kuroda,2023/09/10 00:00:00,2024/01/10 00:00:00,2024/01/14 00:00:00,2;53
2254,226,Wheat,Rooibos Tea Red Bush,2023/04/20 00:00:00,2023/08/20 00:00:00,2023/08/22 00:00:00,1;01
2255,226,Sorghum,Red Russian Kale,2023/05/09 00:00:00,2023/09/09 00:00:00,2023/09/16 00:00:00,2;68
2256,226,Wheat,Tomato Money Maker,2023/02/19 00:00:00,2023/06/19 00:00:00,2023/06/21 00:00:00,1;75
2257,226,Sunflower,Texas Grano Onion,2023/06/20 00:00:00,2023/10/20 00:00:00,2023/10/26 00:00:00,4;41
2258,226,Maize,Texas Grano Onion,2024/01/19 00:00:00,2024/05/19 00:00:00,2024/05/16 00:00:00,3;73
2259,226,Sorghum,Gem Squash Star 6001,2024/05/07 00:00:00,2024/09/07 00:00:00,2024/09/02 00:00:00,5;54
2260,226,Wheat,Kikuyu Grass,2023/11/22 00:00:00,2024/03/22 00:00:00,2024/03/21 00:00:00,5;22
2261,227,Maize,PAN 6479,2024/08/24 00:00:00,2024/12/24 00:00:00,2024/12/21 00:00:00,1;12
2262,227,Sorghum,Greenfeast Peas,2024/12/11 00:00:00,2025/04/11 00:00:00,2025/04/10 00:00:00,5;70
2263,227,Wheat,Texas Grano Onion,2023/08/16 00:00:00,2023/12/16 00:00:00,2023/12/22 00:00:00,3;82
2264,227,Sorghum,Beauregard Sweet Potato,2024/06/22 00:00:00,2024/10/22 00:00:00,2024/10/20 00:00:00,1;70
2265,227,Wheat,Beauregard Sweet Potato,2024/12/13 00:00:00,2025/04/13 00:00:00,2025/04/20 00:00:00,5;58
2266,227,Sorghum,Hybrid Maize SC719,2023/10/23 00:00:00,2024/02/23 00:00:00,2024/02/25 00:00:00,5;64
2267,227,Maize,Texas Grano Onion,2023/11/01 00:00:00,2024/03/01 00:00:00,2024/03/10 00:00:00,5;08
2268,227,Sorghum,California Wonder (Green Pepper),2023/03/05 00:00:00,2023/07/05 00:00:00,2023/07/04 00:00:00,5;23
2269,227,Sorghum,Red Russian Kale,2023/02/19 00:00:00,2023/06/19 00:00:00,2023/06/27 00:00:00,2;20
2270,227,Wheat,Beauregard Sweet Potato,2023/12/08 00:00:00,2024/04/08 00:00:00,2024/04/03 00:00:00,5;87
2271,228,Sorghum,Rooibos Tea Red Bush,2024/10/20 00:00:00,2025/02/20 00:00:00,2025/02/24 00:00:00,2;72
2272,228,Sunflower,Rooibos Tea Red Bush,2024/10/12 00:00:00,2025/02/12 00:00:00,2025/02/11 00:00:00,2;54
2273,228,Sunflower,California Wonder (Green Pepper),2024/04/19 00:00:00,2024/08/19 00:00:00,2024/08/15 00:00:00,1;76
2274,228,Maize,Carrot Kuroda,2024/02/24 00:00:00,2024/06/24 00:00:00,2024/06/29 00:00:00,2;84
2275,228,Maize,Spinach Fordhook Giant,2024/09/21 00:00:00,2025/01/21 00:00:00,2025/01/28 00:00:00,3;53
2276,228,Maize,Texas Grano Onion,2023/06/01 00:00:00,2023/10/01 00:00:00,2023/10/03 00:00:00,4;27
2277,228,Sorghum,California Wonder (Green Pepper),2023/04/24 00:00:00,2023/08/24 00:00:00,2023/09/01 00:00:00,2;44
2278,228,Sunflower,Spinach Fordhook Giant,2024/08/11 00:00:00,2024/12/11 00:00:00,2024/12/18 00:00:00,1;28
2279,228,Sorghum,Spinach Fordhook Giant,2024/11/15 00:00:00,2025/03/15 00:00:00,2025/03/24 00:00:00,4;30
2280,228,Wheat,Beauregard Sweet Potato,2023/08/16 00:00:00,2023/12/16 00:00:00,2023/12/23 00:00:00,2;51
2281,229,Sunflower,California Wonder (Green Pepper),2024/08/19 00:00:00,2024/12/19 00:00:00,2024/12/21 00:00:00,3;16
2282,229,Maize,Greenfeast Peas,2024/01/13 00:00:00,2024/05/13 00:00:00,2024/05/09 00:00:00,2;42
2283,229,Sunflower,Hybrid Maize SC719,2023/05/08 00:00:00,2023/09/08 00:00:00,2023/09/09 00:00:00,5;04
2284,229,Sorghum,California Wonder (Green Pepper),2024/06/17 00:00:00,2024/10/17 00:00:00,2024/10/26 00:00:00,2;20
2285,229,Maize,PAN 6479,2024/04/09 00:00:00,2024/08/09 00:00:00,2024/08/18 00:00:00,4;72
2286,229,Wheat,Kikuyu Grass,2024/09/01 00:00:00,2025/01/01 00:00:00,2025/01/05 00:00:00,4;83
2287,229,Maize,Red Russian Kale,2024/01/16 00:00:00,2024/05/16 00:00:00,2024/05/16 00:00:00,5;49
2288,229,Wheat,Kikuyu Grass,2023/04/10 00:00:00,2023/08/10 00:00:00,2023/08/12 00:00:00,2;55
2289,229,Maize,California Wonder (Green Pepper),2023/01/06 00:00:00,2023/05/06 00:00:00,2023/05/03 00:00:00,2;40
2290,229,Sorghum,PAN 6479,2024/02/27 00:00:00,2024/06/27 00:00:00,2024/06/30 00:00:00,2;06
2291,230,Sorghum,Gem Squash Star 6001,2024/04/17 00:00:00,2024/08/17 00:00:00,2024/08/12 00:00:00,4;75
2292,230,Sorghum,Carrot Kuroda,2023/01/14 00:00:00,2023/05/14 00:00:00,2023/05/14 00:00:00,2;62
2293,230,Sunflower,Beauregard Sweet Potato,2024/12/17 00:00:00,2025/04/17 00:00:00,2025/04/18 00:00:00,4;99
2294,230,Sunflower,Beauregard Sweet Potato,2024/10/10 00:00:00,2025/02/10 00:00:00,2025/02/12 00:00:00,1;38
2295,230,Sunflower,Gem Squash Star 6001,2024/07/16 00:00:00,2024/11/16 00:00:00,2024/11/21 00:00:00,3;83
2296,230,Sorghum,Beauregard Sweet Potato,2023/09/21 00:00:00,2024/01/21 00:00:00,2024/01/24 00:00:00,4;54
2297,230,Sunflower,Gem Squash Star 6001,2023/09/12 00:00:00,2024/01/12 00:00:00,2024/01/21 00:00:00,4;90
2298,230,Sorghum,PAN 6479,2023/05/23 00:00:00,2023/09/23 00:00:00,2023/09/24 00:00:00,1;40
2299,230,Wheat,California Wonder (Green Pepper),2023/04/24 00:00:00,2023/08/24 00:00:00,2023/08/29 00:00:00,3;66
2300,230,Sunflower,Texas Grano Onion,2023/12/23 00:00:00,2024/04/23 00:00:00,2024/04/29 00:00:00,5;67
2301,231,Maize,Red Russian Kale,2023/11/07 00:00:00,2024/03/07 00:00:00,2024/03/03 00:00:00,4;01
2302,231,Sorghum,California Wonder (Green Pepper),2023/12/26 00:00:00,2024/04/26 00:00:00,2024/04/25 00:00:00,4;52
2303,231,Sorghum,Rooibos Tea Red Bush,2023/09/06 00:00:00,2024/01/06 00:00:00,2024/01/08 00:00:00,3;79
2304,231,Sunflower,Red Russian Kale,2023/11/04 00:00:00,2024/03/04 00:00:00,2024/03/01 00:00:00,3;62
2305,231,Maize,Bainsvlei Groundnut,2024/08/03 00:00:00,2024/12/03 00:00:00,2024/12/10 00:00:00,5;94
2306,231,Maize,Kikuyu Grass,2024/08/15 00:00:00,2024/12/15 00:00:00,2024/12/17 00:00:00,2;97
2307,231,Maize,Tomato Money Maker,2023/12/22 00:00:00,2024/04/22 00:00:00,2024/04/29 00:00:00,2;53
2308,231,Wheat,Rooibos Tea Red Bush,2023/08/02 00:00:00,2023/12/02 00:00:00,2023/12/02 00:00:00,4;61
2309,231,Sunflower,Red Russian Kale,2024/02/05 00:00:00,2024/06/05 00:00:00,2024/06/01 00:00:00,2;60
2310,231,Wheat,Beauregard Sweet Potato,2023/10/11 00:00:00,2024/02/11 00:00:00,2024/02/16 00:00:00,4;31
2311,232,Sunflower,Hybrid Maize SC719,2023/08/14 00:00:00,2023/12/14 00:00:00,2023/12/11 00:00:00,1;80
2312,232,Sorghum,Kikuyu Grass,2024/04/24 00:00:00,2024/08/24 00:00:00,2024/08/22 00:00:00,3;65
2313,232,Sunflower,Beauregard Sweet Potato,2024/01/22 00:00:00,2024/05/22 00:00:00,2024/05/20 00:00:00,3;83
2314,232,Wheat,Tomato Money Maker,2023/05/07 00:00:00,2023/09/07 00:00:00,2023/09/03 00:00:00,5;99
2315,232,Sunflower,PAN 6479,2023/05/19 00:00:00,2023/09/19 00:00:00,2023/09/23 00:00:00,1;59
2316,232,Wheat,Bainsvlei Groundnut,2024/07/12 00:00:00,2024/11/12 00:00:00,2024/11/15 00:00:00,1;06
2317,232,Sorghum,Red Russian Kale,2024/04/13 00:00:00,2024/08/13 00:00:00,2024/08/19 00:00:00,2;75
2318,232,Sunflower,Beauregard Sweet Potato,2024/08/12 00:00:00,2024/12/12 00:00:00,2024/12/08 00:00:00,4;17
2319,232,Sorghum,PAN 6479,2023/03/15 00:00:00,2023/07/15 00:00:00,2023/07/12 00:00:00,5;15
2320,232,Maize,Carrot Kuroda,2024/03/16 00:00:00,2024/07/16 00:00:00,2024/07/17 00:00:00,1;10
2321,233,Wheat,Texas Grano Onion,2023/05/18 00:00:00,2023/09/18 00:00:00,2023/09/21 00:00:00,4;44
2322,233,Sorghum,Rooibos Tea Red Bush,2023/10/23 00:00:00,2024/02/23 00:00:00,2024/02/27 00:00:00,2;68
2323,233,Sorghum,California Wonder (Green Pepper),2024/04/26 00:00:00,2024/08/26 00:00:00,2024/08/28 00:00:00,4;58
2324,233,Maize,Tomato Money Maker,2023/11/18 00:00:00,2024/03/18 00:00:00,2024/03/15 00:00:00,5;41
2325,233,Wheat,Tomato Money Maker,2023/11/09 00:00:00,2024/03/09 00:00:00,2024/03/08 00:00:00,2;48
2326,233,Sorghum,California Wonder (Green Pepper),2023/09/20 00:00:00,2024/01/20 00:00:00,2024/01/29 00:00:00,1;61
2327,233,Sunflower,California Wonder (Green Pepper),2023/09/02 00:00:00,2024/01/02 00:00:00,2024/01/04 00:00:00,1;47
2328,233,Maize,Red Russian Kale,2024/08/16 00:00:00,2024/12/16 00:00:00,2024/12/15 00:00:00,1;82
2329,233,Wheat,Tomato Money Maker,2023/01/04 00:00:00,2023/05/04 00:00:00,2023/05/11 00:00:00,1;09
2330,233,Sunflower,Kikuyu Grass,2024/07/07 00:00:00,2024/11/07 00:00:00,2024/11/02 00:00:00,3;92
2331,234,Maize,California Wonder (Green Pepper),2024/03/25 00:00:00,2024/07/25 00:00:00,2024/07/28 00:00:00,5;21
2332,234,Sunflower,Texas Grano Onion,2023/07/09 00:00:00,2023/11/09 00:00:00,2023/11/15 00:00:00,2;05
2333,234,Wheat,Hybrid Maize SC719,2023/09/08 00:00:00,2024/01/08 00:00:00,2024/01/05 00:00:00,4;89
2334,234,Maize,PAN 6479,2024/08/13 00:00:00,2024/12/13 00:00:00,2024/12/09 00:00:00,4;08
2335,234,Maize,Beauregard Sweet Potato,2023/10/25 00:00:00,2024/02/25 00:00:00,2024/02/27 00:00:00,2;80
2336,234,Wheat,Texas Grano Onion,2023/08/01 00:00:00,2023/12/01 00:00:00,2023/11/30 00:00:00,2;20
2337,234,Sorghum,Hybrid Maize SC719,2023/10/12 00:00:00,2024/02/12 00:00:00,2024/02/19 00:00:00,3;92
2338,234,Wheat,Red Russian Kale,2024/12/13 00:00:00,2025/04/13 00:00:00,2025/04/20 00:00:00,5;02
2339,234,Wheat,Beauregard Sweet Potato,2024/06/23 00:00:00,2024/10/23 00:00:00,2024/10/21 00:00:00,1;26
2340,234,Maize,Rooibos Tea Red Bush,2024/05/19 00:00:00,2024/09/19 00:00:00,2024/09/26 00:00:00,5;38
2341,235,Wheat,Gem Squash Star 6001,2023/03/02 00:00:00,2023/07/02 00:00:00,2023/07/05 00:00:00,2;45
2342,235,Maize,Kikuyu Grass,2024/01/14 00:00:00,2024/05/14 00:00:00,2024/05/09 00:00:00,2;96
2343,235,Sorghum,Texas Grano Onion,2024/06/25 00:00:00,2024/10/25 00:00:00,2024/10/28 00:00:00,4;82
2344,235,Maize,PAN 6479,2023/03/27 00:00:00,2023/07/27 00:00:00,2023/07/24 00:00:00,4;43
2345,235,Sorghum,Spinach Fordhook Giant,2023/09/13 00:00:00,2024/01/13 00:00:00,2024/01/18 00:00:00,4;45
2346,235,Maize,Rooibos Tea Red Bush,2024/05/27 00:00:00,2024/09/27 00:00:00,2024/09/29 00:00:00,5;38
2347,235,Maize,Bainsvlei Groundnut,2023/05/08 00:00:00,2023/09/08 00:00:00,2023/09/12 00:00:00,5;60
2348,235,Sorghum,Kikuyu Grass,2024/10/19 00:00:00,2025/02/19 00:00:00,2025/02/15 00:00:00,5;42
2349,235,Sorghum,Kikuyu Grass,2023/01/03 00:00:00,2023/05/03 00:00:00,2023/05/07 00:00:00,2;70
2350,235,Wheat,Kikuyu Grass,2023/01/11 00:00:00,2023/05/11 00:00:00,2023/05/16 00:00:00,1;45
2351,236,Wheat,Hybrid Maize SC719,2023/12/13 00:00:00,2024/04/13 00:00:00,2024/04/21 00:00:00,4;80
2352,236,Sunflower,California Wonder (Green Pepper),2024/09/01 00:00:00,2025/01/01 00:00:00,2025/01/07 00:00:00,3;36
2353,236,Sorghum,Carrot Kuroda,2024/10/05 00:00:00,2025/02/05 00:00:00,2025/02/12 00:00:00,4;44
2354,236,Sunflower,Red Russian Kale,2023/11/11 00:00:00,2024/03/11 00:00:00,2024/03/14 00:00:00,1;70
2355,236,Sunflower,Spinach Fordhook Giant,2023/11/23 00:00:00,2024/03/23 00:00:00,2024/03/30 00:00:00,5;39
2356,236,Wheat,Rooibos Tea Red Bush,2024/03/04 00:00:00,2024/07/04 00:00:00,2024/06/30 00:00:00,2;04
2357,236,Sunflower,Gem Squash Star 6001,2023/01/22 00:00:00,2023/05/22 00:00:00,2023/05/30 00:00:00,2;78
2358,236,Sorghum,Red Russian Kale,2023/03/19 00:00:00,2023/07/19 00:00:00,2023/07/20 00:00:00,4;84
2359,236,Maize,Kikuyu Grass,2023/01/15 00:00:00,2023/05/15 00:00:00,2023/05/19 00:00:00,3;74
2360,236,Sorghum,Spinach Fordhook Giant,2024/03/01 00:00:00,2024/07/01 00:00:00,2024/07/04 00:00:00,1;45
